"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\SRP FY20 Bid Packages\T3103691 - CAB UE PCR SOUTHERN AVE & DOBSON RD\Misc Photos\30% DICCR walk 01-13-20\P1340 TRASH 5.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\SRP FY20 Bid Packages\T3103691 - CAB UE PCR SOUTHERN AVE & DOBSON RD\Misc Photos\30% DICCR walk 01-13-20\P1341 GATE 1.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\SRP FY20 Bid Packages\T3103691 - CAB UE PCR SOUTHERN AVE & DOBSON RD\Misc Photos\30% DICCR walk 01-13-20\P1341 GATE 2.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\SRP FY20 Bid Packages\T3103691 - CAB UE PCR SOUTHERN AVE & DOBSON RD\Misc Photos\30% DICCR walk 01-13-20\P1363 route drive thru on right.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\SRP FY20 Bid Packages\T3103691 - CAB UE PCR SOUTHERN AVE & DOBSON RD\Misc Photos\30% DICCR walk 01-13-20\P1363 sewer MH by drive thru.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\SRP FY20 Bid Packages\T3103691 - CAB UE PCR SOUTHERN AVE & DOBSON RD\Misc Photos\30% DICCR walk 01-13-20\P1364 parking spot 1.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\SRP FY20 Bid Packages\T3103691 - CAB UE PCR SOUTHERN AVE & DOBSON RD\Misc Photos\30% DICCR walk 01-13-20\P1364 parking spot 2.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\SRP FY20 Bid Packages\T3103691 - CAB UE PCR SOUTHERN AVE & DOBSON RD\Misc Photos\30% DICCR walk 01-13-20\P1364 parking spot 2a.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\SRP FY20 Bid Packages\T3103691 - CAB UE PCR SOUTHERN AVE & DOBSON RD\Misc Photos\30% DICCR walk 01-13-20\PD-1345 1.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\SRP FY20 Bid Packages\T3103691 - CAB UE PCR SOUTHERN AVE & DOBSON RD\Misc Photos\30% DICCR walk 01-13-20\PD-1345 2.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\SRP FY20 Bid Packages\T3103691 - CAB UE PCR SOUTHERN AVE & DOBSON RD\Misc Photos\30% DICCR walk 01-13-20\PD-1345 3.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\SRP FY20 Bid Packages\T3103691 - CAB UE PCR SOUTHERN AVE & DOBSON RD\Misc Photos\30% DICCR walk 01-13-20\PD-1345 4.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
