"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~EPCOR\26 - EDMONTON MAIN\DO NOT USE - Uploaded to ProjectWise\15 - EMAN 1019A - Brad\ULA\report.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-62961"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~EPCOR\27 - CES\Do Not Use - Uploaded to ProjectWise\CES103 - WR069825 - WO261779 - Creekwood Chappelle Bldg A - Chappelle Way - Rodney\Permitting\ULA2019-1236 eCirculation.pdf"	"FullControl"	"Allow"	"POWERENG\rmella"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~EPCOR\27 - CES\Do Not Use - Uploaded to ProjectWise\CES109 - WR070374 - WO261975 - Pole Complaint Langier Dev - 94 Ave - Zack\Design\Specifications\Hydro and Electric Energy Act.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-62951"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~EPCOR\27 - CES\Do Not Use - Uploaded to ProjectWise\CES120 - WR071092 - WO262253 - 156 Street Commerical Development - 156 St\Permitting\ULA_Report_262253.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-62954"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~EPCOR\27 - CES\Do Not Use - Uploaded to ProjectWise\CES21 - WR045083 - WO 260148 - UG 400A Cameron Heights - Rodney\ULA\ULA2019-0130 eCirculation.pdf"	"FullControl"	"Allow"	"POWERENG\rmella"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~EPCOR\27 - CES\Do Not Use - Uploaded to ProjectWise\CES34 - WR028165 - WO260607 - ANCHOR COMPLAINT PLECKATIS - Zack\Package\ULA comments.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-62951"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~EPCOR\27 - CES\Do Not Use - Uploaded to ProjectWise\CES37 - WR057177 - WO260701 - Hillier Residence Service - 50 St - Rodney\ULA\ULA2019-0799 eCirculation.pdf"	"FullControl"	"Allow"	"POWERENG\rmella"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~EPCOR\27 - CES\Do Not Use - Uploaded to ProjectWise\CES47 - WR066482 - WO261055 - Milron Fabricators 600V Service - 121A Ave - Rodney\Permitting\ULA\ULA2019-0511 eCirculation.pdf"	"FullControl"	"Allow"	"POWERENG\rmella"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~EPCOR\27 - CES\Do Not Use - Uploaded to ProjectWise\CES78 - WR069485 - WO261379 - Service Trespass Midtown Blvd - 139 St - Bill\ULA\report ULA.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-62954"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~EPCOR\27 - CES\Do Not Use - Uploaded to ProjectWise\CES83 - WR069557 - WO261487 - Mcdonalds Service Replacement - 87 Ave - Bill\Design\PLS Model Temp\pinto_poly_quadruplex.wir"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-62954"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~EPCOR\27 - CES\Do Not Use - Uploaded to ProjectWise\CES86 - WR069567 - WO261527 - Ambleside West Ph. 1 Commercial Site Servicing - Allan Dr - Bill\Permitting\ULAreport.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-62954"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~EPCOR\3 - CAPITAL PROJECTS\Do Not Use - Uploaded to ProjectWise\C124 - 261575 - Cable Replacement - Wayne Gretzky Drive North\Permitting\ULA\report(1).pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-62954"	"None"	"None"
"\\?\UNC\YYC01-SMB01\Shares$\REPLICATE\PD_DistMgmt\~Projects\~EPCOR\3 - CAPITAL PROJECTS\Do Not Use - Uploaded to ProjectWise\C124 - 261575 - Cable Replacement - Wayne Gretzky Drive North\Permitting\ULA\report(2).pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-62954"	"None"	"None"
