"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\UpdateManager"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ALL-UpdateManager-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\UpdateManager"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ALL-UpdateManager-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Line"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Line"	"FullControl"	"Allow"	"POWERENG\FS-LAXFS1-Line-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Line"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-LAXFS1-Line-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Line"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-LAXFS1-Line-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation"	"FullControl"	"Allow"	"POWERENG\FS-LAXFS1-Substation-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-LAXFS1-Substation-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-LAXFS1-Substation-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\SCE\SCE QUARTER STANDARDS\NEW STDS 2019\2ND QUARTER\Drafting Manual (DFTG).pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-23765"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\SCE\SCE QUARTER STANDARDS\NEW STDS 2019\2ND QUARTER\E-4801.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-23765"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\SCE\SCE QUARTER STANDARDS\NEW STDS 2019\2ND QUARTER\Electrical Construction Station (ECS 3-A).pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-23765"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\SCE\SCE QUARTER STANDARDS\NEW STDS 2019\2ND QUARTER\Electrical Construction Station (ECS 3-B).pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-23765"	"None"	"None"
