"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-BDCFS1-CAE-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\General"	"FullControl"	"Allow"	"POWERENG\pg-SP-AllUsers"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\General"	"Modify, Synchronize"	"Allow"	"POWERENG\pg-cae-general"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\General"	"FullControl"	"Allow"	"POWERENG\pg-CWX-Admin"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\General"	"FullControl"	"Allow"	"POWERENG\pg-CWX-User"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\General"	"FullControl"	"Allow"	"POWERENG\pg-P3D-Admin"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\General"	"FullControl"	"Allow"	"POWERENG\pg-P3D-User"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\CADWorx"	"FullControl"	"Allow"	"POWERENG\pg-CWX-Admin"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\CADWorx"	"Modify, Synchronize"	"Allow"	"POWERENG\pg-CWX-User"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\CADWorx"	"Modify, Synchronize"	"Allow"	"POWERENG\pg-PointCloud-Users"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\CADWorx\175894 Michelin\Struct\Old\XCEL SHEETS OLD\STAAD -PIPE SUPPORTS LOADS-PEMB INPUT 12-3-23.xlsx"	"FullControl"	"Allow"	"POWERENG\pg-CWX-User"	"None"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\SmartPlant"	"FullControl"	"Allow"	"POWERENG\srvc-sql01"	"ContainerInherit, ObjectInherit"	"None"
