"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\DD\ENG\Documents\Received Documents\Vendor\KHS - Scandia\2019-08-07 Video\IMG_0427.MOV"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\EMAT\Bid\BidsQuotes\12. Bid Package - Medina Palletizer Installation\Axiom Solutions\Axiom Quote for Medina Pallitizer Installation.PDF"	"FullControl"	"Allow"	"POWERENG\kgoodemote"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\EMAT\Bid\BidsQuotes\12. Bid Package - Medina Palletizer Installation\Axiom Solutions\Axiom Solutions Rates 1.PDF.docx"	"FullControl"	"Allow"	"POWERENG\kgoodemote"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\EMAT\Bid\BidsQuotes\12. Bid Package - Medina Palletizer Installation\Axiom Solutions\Bid Form for Medina Pallitizer Project.PDF"	"FullControl"	"Allow"	"POWERENG\kgoodemote"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\EMAT\Bid\BidsQuotes\12. Bid Package - Medina Palletizer Installation\Optimation Technology\M18-1216.00 Proposal 1-2-19.pdf"	"FullControl"	"Allow"	"POWERENG\kgoodemote"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\EMAT\Bid\BidsQuotes\12. Bid Package - Medina Palletizer Installation\Optimation Technology\Optimation Bid Form and Rate sheet.pdf"	"FullControl"	"Allow"	"POWERENG\kgoodemote"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\EMAT\Bid\BidsQuotes\12. Bid Package - Medina Palletizer Installation\Optimation Technology\Optimation Terms and Conditions Rev 5 2-9-2016.pdf"	"FullControl"	"Allow"	"POWERENG\kgoodemote"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\EMAT\Procurement\ABC Packaging\ABC Req 9-6-18.xlsx"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\EMAT\Procurement\BPA\BPA Req 10-9-18.xlsx"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\EMAT\Procurement\BPA\BPA Req 8-29-18.xlsx"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
