"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\155864\EMAT\Bid\Bid Packages\035. Equipment - Millwright Equipment Installation Package - IFC\Addendum 002\Signed\Shouldice signed addendum 2.pdf"	"FullControl"	"Allow"	"POWERENG\kgoodemote"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\155864\EMAT\Bid\Bid Packages\038. Equipment - Controls Installation Package\Addendum 001\Signed Addendums\Excel Signed Addendum 001.pdf"	"FullControl"	"Allow"	"POWERENG\kgoodemote"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\155864\EMAT\Bid\Bid Packages\038. Equipment - Controls Installation Package\Addendum 002\Signed\SIgned Addendum 002.pdf"	"FullControl"	"Allow"	"POWERENG\kgoodemote"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\155864\EMAT\Vendor Submittals\073-Shrink Wrapper-Heat Tunnel\8474 ConAgra Wrapper Overall.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-65681"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\155864\EMAT\Vendor Submittals\073-Shrink Wrapper-Heat Tunnel\Approval Drawing 8309 REV 02 4-9-19.dwg"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-65681"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\155864\EMAT\Vendor Submittals\073-Shrink Wrapper-Heat Tunnel\Approval Drawing 8474 5-2-19.dwg.pzpfjmq.partial"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-65681"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\155864\EMAT\Vendor Submittals\073-Shrink Wrapper-Heat Tunnel\Approval Drawing 8474 Elevation View 6-12-19.dwg.202t963.partial"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-65681"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\155864\EMAT\Vendor Submittals\Conveyor - Delta Systems\ConAgra.zip"	"FullControl"	"Allow"	"POWERENG\swierzba"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\155864\SUB\023. PO 2955589 - Delta Systems, Inc\02. Purchase Requisition\00. Purchase Requisition\CF106 107 Purchase Requisition_CF637_Delta.xlsm"	"FullControl"	"Allow"	"POWERENG\jpavelko"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\155864\SUB\026. PO 2963889 - POWER Engineers\02. Purchase Requisition\00\CF106 107 Purchase Requisition_CF637_Power.xlsm"	"FullControl"	"Allow"	"POWERENG\jpavelko"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\157713\DD\CAD\client\SKM_Model_Project_Updates.zip"	"FullControl"	"Allow"	"POWERENG\bbrodsho"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\157713\DD\ENG\Photos\OneDrive_1_1-8-2020.zip"	"FullControl"	"Allow"	"POWERENG\bbrodsho"	"None"	"None"
