"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\pls\Updates\Version 16.51\cdsetup.zip"	"Read, Synchronize"	"Allow"	"S-1-15-3-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\PM\Austin Energy\RFP Services Nov 2020\Terms and Conditions\01 Rates\Request for Key Personnel Rates Worksheet 1.28.2020.xls"	"FullControl"	"Allow"	"POWERENG\nlaughlin"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\PM\Austin Energy\RFP Services Nov 2020\Terms and Conditions\01 Rates\Request for Title and Hourly Rates Worksheet 1.28.2020.xls"	"FullControl"	"Allow"	"POWERENG\nlaughlin"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\PM\Austin Energy\RFP Services Nov 2020\Terms and Conditions\02 Contract Mark-ups\Form 1295\Form 1295 Certificate 100752473.pdf"	"FullControl"	"Allow"	"POWERENG\nlaughlin"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\PM\Bluebonnet\2020 Lyons to Gay Hill Structure Changout Engineering\2020-Lyons-to-Gay-Hill-engineering.pdf"	"FullControl"	"Allow"	"POWERENG\csymank"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\PM\Bluebonnet\2020 SG T-2 Engineering Bid\SG-T-2-addition-Engineering-bid-BF-1776.pdf"	"FullControl"	"Allow"	"POWERENG\csymank"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\PM\LCRA\2020 RFQ 12054 SCA MSA\RFP Response\RFP 12054_Addendum 02.docx"	"FullControl"	"Allow"	"POWERENG\nlaughlin"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\PM\LCRA\2020 RFQ 12054 SCA MSA\RFP Response\RFP 12054_Addendum 03.docx"	"FullControl"	"Allow"	"POWERENG\nlaughlin"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\PM\LCRA\2020 RFQ 12054 SCA MSA\RFP Response\RFP 12054_Addendum 04.docx"	"FullControl"	"Allow"	"POWERENG\nlaughlin"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\PM\LCRA\2020 RFQ 12054 SCA MSA\RFP Response\RFQ 12054_Addendum 01.docx"	"FullControl"	"Allow"	"POWERENG\nlaughlin"	"None"	"None"
