"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\Studies"	"FullControl"	"Allow"	"POWERENG\FS-ATLFS1-Studies-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\Studies"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ATLFS1-Studies-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\Studies"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ATLFS1-Studies-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\Substation"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\Substation"	"FullControl"	"Allow"	"POWERENG\FS-ATLFS1-Substation-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\Substation"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ATLFS1-Substation-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\Substation"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ATLFS1-Substation-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\TanDpm"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\TanDpm"	"FullControl"	"Allow"	"POWERENG\FS-ATLFS1-TanDpm-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\TanDpm"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ATLFS1-TanDpm-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ATL-SMB01\Shares$\REPLICATE\TanDpm"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ATLFS1-TanDpm-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
