"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\CDC-SVMAFS01\Shares$\BAL\Mid-Atlantic_Resources\CEMEX\017792 Wampum Air Permit\4 Drft Wk Prod\RBLC\RBLC Report - Storage Piles.htm"	"ReadAndExecute, Synchronize"	"Allow"	"S-1-15-3-4096"	"None"	"None"
"\\?\UNC\CDC-SVMAFS01\Shares$\BAL\Mid-Atlantic_Resources\CEMEX\017792 Wampum Air Permit\6 Modeling\Class II\Offsite Sources\References\OH Permits\02-15-00-0182 Doc 466546.pdf"	"FullControl"	"Allow"	"POWERENG\jwalker"	"None"	"None"
"\\?\UNC\CDC-SVMAFS01\Shares$\BAL\Mid-Atlantic_Resources\CEMEX\017792 Wampum Air Permit\6 Modeling\Class II\Offsite Sources\References\OH Permits\02-15-00-0182 Doc 470647.pdf"	"FullControl"	"Allow"	"POWERENG\jwalker"	"None"	"None"
"\\?\UNC\CDC-SVMAFS01\Shares$\BAL\Mid-Atlantic_Resources\CEMEX\017792 Wampum Air Permit\6 Modeling\Class II\Offsite Sources\References\OH Permits\02-15-00-0182 Doc 504230.pdf"	"FullControl"	"Allow"	"POWERENG\jwalker"	"None"	"None"
"\\?\UNC\CDC-SVMAFS01\Shares$\BAL\Mid-Atlantic_Resources\CEMEX\017792 Wampum Air Permit\6 Modeling\Class II\Offsite Sources\References\OH Permits\02-15-00-0182 Doc 661695.pdf"	"FullControl"	"Allow"	"POWERENG\jwalker"	"None"	"None"
"\\?\UNC\CDC-SVMAFS01\Shares$\BAL\Mid-Atlantic_Resources\CEMEX\017792 Wampum Air Permit\6 Modeling\Class II\Offsite Sources\References\OH Permits\02-15-00-0296 Doc 446190.pdf"	"FullControl"	"Allow"	"POWERENG\jwalker"	"None"	"None"
"\\?\UNC\CDC-SVMAFS01\Shares$\BAL\Mid-Atlantic_Resources\CEMEX\017792 Wampum Air Permit\6 Modeling\Class II\Offsite Sources\References\OH Permits\02-15-01-0014 Doc 417977.pdf"	"FullControl"	"Allow"	"POWERENG\jwalker"	"None"	"None"
"\\?\UNC\CDC-SVMAFS01\Shares$\BAL\Mid-Atlantic_Resources\CEMEX\017792 Wampum Air Permit\6 Modeling\Class II\Offsite Sources\References\OH Permits\02-15-02-0233 Doc 1797852.pdf"	"FullControl"	"Allow"	"POWERENG\jwalker"	"None"	"None"
"\\?\UNC\CDC-SVMAFS01\Shares$\BAL\Mid-Atlantic_Resources\CEMEX\017792 Wampum Air Permit\6 Modeling\Class II\Offsite Sources\References\OH Permits\02-15-02-0233 Doc 230678.pdf"	"FullControl"	"Allow"	"POWERENG\jwalker"	"None"	"None"
"\\?\UNC\CDC-SVMAFS01\Shares$\BAL\Mid-Atlantic_Resources\CEMEX\017792 Wampum Air Permit\6 Modeling\Class II\Offsite Sources\References\OH Permits\02-15-02-0233 Doc 438238.pdf"	"FullControl"	"Allow"	"POWERENG\jwalker"	"None"	"None"
