"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\802003V-DT0-02961.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\802003V-DT0-15001.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\802003V-DT0-15002.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\802003V-DT0-21000.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\802003V-DT0-21001.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\802003V-DT2-53001.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\802003V-DT4-00001.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\802003V-DT4-00002.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\802003V-DT7-15000.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\AW12-1399.pdf"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Aspermont shoofly IFR\BEPC Shoofly.kmz"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\145948\DD\DES\01 Design Doc\Elm Creek Shoofly\Attachments.zip"	"FullControl"	"Allow"	"POWERENG\bhackett"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\146281\From Annie\69 liveoak-concho.pdf"	"FullControl"	"Allow"	"POWERENG\rparmenter"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\146281\From Annie\69kv_liveoak_to_sanangelo_concho_07_25_07.bak"	"FullControl"	"Allow"	"POWERENG\rparmenter"	"None"	"None"
