"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\02274.docx"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\02275.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\02360.docx"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\02810.docx"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\02910.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\02950.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\03100.docx"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\03121.docx"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\03200.docx"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\03400.docx"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\03500.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\05100.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\05110.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\05200.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\05300.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
