"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Projects\03319 - Discovery"	"FullControl"	"Allow"	"POWERENG\FS-ORAFS1-Restricted-Share-03319-Folder-01-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Projects\03319 - Discovery"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ORAFS1-Restricted-Share-03319-Folder-01-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Projects\03319 - Discovery"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ORAFS1-Restricted-Share-03319-Folder-01-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Projects\145927 - ABB CU HVDC"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Projects\145927 - ABB CU HVDC"	"FullControl"	"Allow"	"POWERENG\FS-ORAFS1-Restricted-Share-145927-Folder-01-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Projects\145927 - ABB CU HVDC"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ORAFS1-Restricted-Share-145927-Folder-01-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Projects\145927 - ABB CU HVDC"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ORAFS1-Restricted-Share-145927-Folder-01-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Projects\Essex_Legal_Hold"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Projects\Essex_Legal_Hold"	"FullControl"	"Allow"	"POWERENG\FS-ORAFS1-Restricted-Share-Essex_Legal_Hold-Folder-01-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Projects\Essex_Legal_Hold"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ORAFS1-Restricted-Share-Essex_Legal_Hold-Folder-01-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Projects\Essex_Legal_Hold"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ORAFS1-Restricted-Share-Essex_Legal_Hold-Folder-01-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Projects\Legal_Holds"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Projects\Legal_Holds"	"FullControl"	"Allow"	"POWERENG\FS-ORAFS1-Restricted-Share-Legal_Holds-Folder-01-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Projects\Legal_Holds"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ORAFS1-Restricted-Share-Legal_Holds-Folder-01-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Projects\Legal_Holds"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ORAFS1-Restricted-Share-Legal_Holds-Folder-01-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Projects\LEPADiscovery"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
