"Acl"	"AttributeCacheTtl"	"CifsServer"	"Comment"	"DirUmask"	"FileUmask"	"ForceGroupForCreate"	"MaxConnectionsPerShare"	"NcController"	"OfflineFilesMode"	"Path"	"ShareName"	"ShareProperties"	"SymlinkProperties"	"Volume"	"VscanFileopProfile"	"Vserver"	"AttributeCacheTtlSpecified"	"DirUmaskSpecified"	"FileUmaskSpecified"	"MaxConnectionsPerShareSpecified"
"System.String[]"		"DEN-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/REPLICATE/Salient"	"Salient"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"DEN-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"DEN-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/REPLICATE/SAS"	"SAS"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"DEN-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"DEN-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/REPLICATE/Substation"	"Substation"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"DEN-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"DEN-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/REPLICATE/UpdateManager"	"UpdateManager"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"DEN-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"LAS04-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"LAS04-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"LAS04-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/NONREPLICATE/Xchange"	"Xchange"	"System.String[]"	"System.String[]"	"vol_SMB_NONREPLICATE_01"	"standard"	"LAS04-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"LAS04-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/REPLICATE/UpdateManager"	"UpdateManager"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"LAS04-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"LAX-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"LAX-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"LAX-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/NONREPLICATE/Xchange"	"Xchange"	"System.String[]"	"System.String[]"	"vol_SMB_NONREPLICATE_01"	"standard"	"LAX-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"LAX-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/REPLICATE/Environmental"	"Environmental"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"LAX-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"LAX-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/REPLICATE/Line"	"Line"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"LAX-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"LAX-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/REPLICATE/Substation"	"Substation"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"LAX-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"LAX-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/REPLICATE/TnD_BD"	"TnD_BD"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"LAX-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"LAX-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/REPLICATE/TnDtesting"	"TnDtesting"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"LAX-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"LAX-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/REPLICATE/UpdateManager"	"UpdateManager"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"LAX-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"PHX-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"PHX-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"PHX-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/NONREPLICATE/Xchange"	"Xchange"	"System.String[]"	"System.String[]"	"vol_SMB_NONREPLICATE_01"	"standard"	"PHX-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"PHX-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/REPLICATE/Environmental"	"Environmental"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"PHX-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"PHX-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/REPLICATE/Line"	"Line"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"PHX-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"PHX-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/REPLICATE/PD_DistMgmt"	"PD_DistMgmt"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"PHX-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"PHX-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/REPLICATE/Studies"	"Studies"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"PHX-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"PHX-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/REPLICATE/Substation"	"Substation"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"PHX-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"PHX-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/REPLICATE/TD_PDS"	"TD_PDS"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"PHX-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"SAC-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"SAC-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"SAC-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/REPLICATE/field_info"	"Field_info"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"SAC-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"SAC-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/REPLICATE/PCI"	"PCI"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"SAC-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"SAN-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"SAN-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"SAN-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/NONREPLICATE/Xchange"	"Xchange"	"System.String[]"	"System.String[]"	"vol_SMB_NONREPLICATE_01"	"standard"	"SAN-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"SAN-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/REPLICATE/Enviro"	"Enviro"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"SAN-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"SAN-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/REPLICATE/Facilities_Mgmt"	"Facilities_Mgmt"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"SAN-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"SAN-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/REPLICATE/Lidar"	"Lidar"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"SAN-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"SAN-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/REPLICATE/Line"	"Line"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"SAN-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"SAN-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/REPLICATE/PD_DistMgmt"	"PD_DistMgmt"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"SAN-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"SAN-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/REPLICATE/SAS"	"SAS"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"SAN-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"SAN-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/REPLICATE/Substation"	"Substation"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"SAN-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"SAN-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/REPLICATE/TnDpm"	"TnDpm"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"SAN-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"SAN-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/REPLICATE/UpdateManager"	"UpdateManager"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"SAN-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"SLC-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"SLC-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"SLC-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/NONREPLICATE/Xchange"	"Xchange"	"System.String[]"	"System.String[]"	"vol_SMB_NONREPLICATE_01"	"standard"	"SLC-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"SLC-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/REPLICATE/Environmental"	"Environmental"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"SLC-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"SLC-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/REPLICATE/PD_DistMgmt"	"PD_DistMgmt"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"SLC-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"SLC-SMB01"					"4294967295"	"LAS04-NTAP01"	"manual"	"/Shares/REPLICATE/Substation"	"Substation"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"SLC-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"AUG-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"AUG-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"AUG-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/NONREPLICATE/Xchange"	"Xchange"	"System.String[]"	"System.String[]"	"vol_SMB_NONREPLICATE_01"	"standard"	"AUG-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"AUG-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/Projects"	"Projects"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"AUG-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"AUG-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/Substation"	"Substation"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"AUG-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOS-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"BOS-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOS-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/NONREPLICATE/Xchange"	"Xchange"	"System.String[]"	"System.String[]"	"vol_SMB_NONREPLICATE_01"	"standard"	"BOS-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOS-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/Environmental"	"Environmental"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"BOS-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOS-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/line"	"Line"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"BOS-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOS-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/PD_DistMgmt"	"PD_DistMgmt"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"BOS-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOS-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/Program_Management"	"Program_Management"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"BOS-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOS-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/Reference"	"Reference"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"BOS-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOS-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/Substation"	"Substation"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"BOS-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FRE-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"FRE-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FRE-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/NONREPLICATE/Xchange"	"Xchange"	"System.String[]"	"System.String[]"	"vol_SMB_NONREPLICATE_01"	"standard"	"FRE-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FRE-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/Admin"	"Admin"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"FRE-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FRE-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/Enviro"	"Enviro"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"FRE-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FRE-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/itops"	"ITops"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"FRE-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FRE-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/line"	"Line"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"FRE-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FRE-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/Project_Control"	"Project_Control"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"FRE-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FRE-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/Reference"	"Reference"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"FRE-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FRE-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/SAS"	"SAS"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"FRE-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FRE-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/StratComm"	"StratComm"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"FRE-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FRE-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/substation"	"Substation"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"FRE-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FRE-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/UpdateManager"	"UpdateManager"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"FRE-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"FRE-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/Video"	"Video"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"FRE-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"HAM-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"HAM-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"HAM-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/NONREPLICATE/Xchange"	"Xchange"	"System.String[]"	"System.String[]"	"vol_SMB_NONREPLICATE_01"	"standard"	"HAM-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"HAM-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/Facilities"	"Facilities"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"HAM-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"HAM-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/Line"	"Line"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"HAM-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"HAM-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/Projects"	"Projects"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"HAM-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"HAM-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/SAS"	"SAS"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"HAM-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"HAM-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/Substation"	"Substation"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"HAM-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"MTL-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"MTL-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"MTL-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/NONREPLICATE/Xchange"	"Xchange"	"System.String[]"	"System.String[]"	"vol_SMB_NONREPLICATE_01"	"standard"	"MTL-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"MTL-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/Reference"	"Reference"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"MTL-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"MTL-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/Shared/Public"	"Public"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"MTL-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"MTL-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/Shared/Restricted"	"Restricted"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"MTL-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"MTL-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/Shared/Substation"	"Substation"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"MTL-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"MTL-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/Smartplant/CAE"	"CAE"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"MTL-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"NY7-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"NY7-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"NY7-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/NONREPLICATE/Xchange"	"Xchange"	"System.String[]"	"System.String[]"	"vol_SMB_NONREPLICATE_01"	"standard"	"NY7-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"NY7-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/Line"	"Line"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"NY7-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"NY7-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/PD_DistMgmt"	"PD_DistMgmt"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"NY7-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"NY7-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/UpdateManager"	"UpdateManager"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"NY7-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"ORA-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"ORA-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"ORA-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/NONREPLICATE/Xchange"	"Xchange"	"System.String[]"	"System.String[]"	"vol_SMB_NONREPLICATE_01"	"standard"	"ORA-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"ORA-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/Apps"	"Apps"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"ORA-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"ORA-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/B&R Public"	"Public"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"ORA-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"ORA-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/B&R Restricted"	"Restricted"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"ORA-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"ORA-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/Operations"	"Operations"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"ORA-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"ORA-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/Printroom_Requests"	"Printroom_Requests"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"ORA-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"ORA-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/Substation"	"Substation"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"ORA-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"ORA-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/UpdateManager"	"UpdateManager"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"ORA-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"RIC-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"RIC-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"RIC-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/NONREPLICATE/Xchange"	"Xchange"	"System.String[]"	"System.String[]"	"vol_SMB_NONREPLICATE_01"	"standard"	"RIC-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"RIC-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/Admin"	"Admin"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"RIC-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"RIC-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/Enviro_Service"	"Enviro_Service"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"RIC-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"RIC-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/Substation"	"Substation"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"RIC-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"SYR-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"SYR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"SYR-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/NONREPLICATE/Xchange"	"Xchange"	"System.String[]"	"System.String[]"	"vol_SMB_NONREPLICATE_01"	"standard"	"SYR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"SYR-SMB01"					"4294967295"	"NY7-NTAP01"	"manual"	"/Shares/REPLICATE/line"	"Line"	"System.String[]"	"System.String[]"	"vol_SMB_REPLICATE_01"	"standard"	"SYR-SMB01"	"False"	"False"	"False"	"True"
