"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PLS\PLS_CADD\Projects\Sand Springs\Structures\components\HPS_OB.inl"	"FullControl"	"Allow"	"POWERENG\tgunter"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PLS\PLS_CADD\Projects\Sand Springs\Structures\components\pupi_2019_08_08.xrm"	"FullControl"	"Allow"	"POWERENG\tgunter"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PLS\PLS_CADD\Projects\Sand Springs\Structures\components\pupi_2020_03_13.dvt"	"FullControl"	"Allow"	"POWERENG\tgunter"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PLS\Updates\Version_15.50_01-28-19\cdsetup.zip"	"FullControl"	"Allow"	"POWERENG\jwhite"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PROJECTS\147781\EMAT\01 Material\03_BOM\Rev 1_11-30-18\J0FNP_LooseCreek-MariosaDelta-1_BOM_04-18-18_FROM P360.xlsx"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-27908"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PROJECTS\147781\EMAT\01 Material\03_BOM\Rev 2_01-11-19\J0FNP_LooseCreek-MariosaDelta-1_BOM_04-18-18_FROM P360.xlsx"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-27908"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PROJECTS\147781\EMAT\01 Material\03_BOM\Rev 3_01-31-19\J0FNP_LooseCreek-MariosaDelta-1_BOM_04-18-18.xlsx"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-27908"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PROJECTS\154388_vera_wind\DD\DES\01 Design Intent\PW-Engineering Documents\3. Master Scope of Work.zip"	"FullControl"	"Allow"	"POWERENG\jdong"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PROJECTS\154401 Gray Summit - Tyson Phase 3\Damper Calcs\190318.PDF"	"FullControl"	"Allow"	"POWERENG\tgunter"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PROJECTS\154401 Gray Summit - Tyson Phase 3\Damper Calcs\damper-placement-graphics.xlsx"	"FullControl"	"Allow"	"POWERENG\tgunter"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PROJECTS\154401 Gray Summit - Tyson Phase 3\Damper Calcs\GRAY_-_TYSN.xls"	"FullControl"	"Allow"	"POWERENG\tgunter"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PROJECTS\155106 FLET-CMCO\Working\TEMP-EMAT\BOM\zFrom Sharepoint\1-13-20\Fletcher-Cominco-1-JS451176-White-BOM-10252019.xlsx"	"FullControl"	"Allow"	"POWERENG\jwhite"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PROJECTS\155106 FLET-CMCO\Working\TEMP-EMAT\BOM\zFrom Sharepoint\1-13-20\Fletcher-Cominco-1-JS451176-White-BOM-12192019.xlsx"	"FullControl"	"Allow"	"POWERENG\jwhite"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PROJECTS\155106 FLET-CMCO\Working\TEMP-EMAT\BOM\zFrom Sharepoint\1-13-20\Fletcher-Cominco-1-Slag Pond Crossing-JS451176-White-BOM-12112019.xlsx"	"FullControl"	"Allow"	"POWERENG\jwhite"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PROJECTS\155106 FLET-CMCO\Working\TEMP-EMAT\BOM\zFrom Sharepoint\1-22-20\Fletcher-Cominco-1-JS451176-White-BOM-01162020.xlsx"	"FullControl"	"Allow"	"POWERENG\jwhite"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PROJECTS\155106 FLET-CMCO\Working\TEMP-EMAT\BOM\zFrom Sharepoint\1-22-20\Fletcher-Cominco-1-Slag Pond Crossing-JS451176-White-BOM-01142020.xlsx"	"FullControl"	"Allow"	"POWERENG\jwhite"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PROJECTS\155106 FLET-CMCO\Working\TEMP-EMAT\BOM\zFrom Sharepoint\2-20-20\Fletcher-Cominco-1-JS451176-White-BOM-01302020.xlsx"	"FullControl"	"Allow"	"POWERENG\lkesselmayer"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PROJECTS\155106 FLET-CMCO\Working\TEMP-EMAT\BOM\zFrom Sharepoint\2-28-20\Fletcher-Cominco-1-JS451176-White-BOM-02212020.xlsx"	"FullControl"	"Allow"	"POWERENG\lkesselmayer"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PROJECTS\155106 FLET-CMCO\Working\TEMP-EMAT\BOM\zFrom Sharepoint\3-10-20\Fletcher-Cominco-1-JS451176-White-BOM-03042020.xlsx"	"FullControl"	"Allow"	"POWERENG\lkesselmayer"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PROJECTS\155106 FLET-CMCO\Working\TEMP-EMAT\BOM\zFrom Sharepoint\3-16-20\Fletcher-Cominco-1-JS451176-White-BOM-03102020.xlsx"	"FullControl"	"Allow"	"POWERENG\lkesselmayer"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PROJECTS\155106 FLET-CMCO\Working\TEMP-EMAT\BOM\zFrom Sharepoint\3-30-20\Fletcher-Cominco-1-JS451176-White-BOM-03192020.xlsx"	"FullControl"	"Allow"	"POWERENG\lkesselmayer"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PROJECTS\155106 FLET-CMCO\Working\TEMP-EMAT\BOM\zFrom Sharepoint\3-4-20\Fletcher-Cominco-1-JS451176-White-BOM-02282020.xlsx"	"FullControl"	"Allow"	"POWERENG\lkesselmayer"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PROJECTS\155106 FLET-CMCO\Working\TEMP-EMAT\BOM\zFrom Sharepoint\4-15-20\Fletcher-Cominco-1-JS451176-White-BOM-04092020.xlsx"	"FullControl"	"Allow"	"POWERENG\lkesselmayer"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PROJECTS\155106 FLET-CMCO\Working\TEMP-EMAT\BOM\zFrom Sharepoint\4-15-20\Fletcher-Cominco-1-JS451176-White-BOM-04092020.xlsx"	"Read, Synchronize"	"Allow"	"S-1-15-2-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PROJECTS\155106 FLET-CMCO\Working\TEMP-EMAT\BOM\zFrom Sharepoint\4-15-20\Fletcher-Cominco-1-JS451176-White-BOM-04092020.xlsx"	"Read, Synchronize"	"Allow"	"S-1-15-3-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PROJECTS\155106 FLET-CMCO\Working\TEMP-EMAT\BOM\zFrom Sharepoint\4-27-20\Fletcher-Cominco-1-JS451176-White-BOM-04152020.xlsx"	"FullControl"	"Allow"	"POWERENG\lkesselmayer"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PROJECTS\155106 FLET-CMCO\Working\TEMP-EMAT\BOM\zFrom Sharepoint\4-7-20\Fletcher-Cominco-1-JS451176-White-BOM-03302020.xlsx"	"FullControl"	"Allow"	"POWERENG\lkesselmayer"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PROJECTS\155106 FLET-CMCO\Working\TEMP-EMAT\BOM\zFrom Sharepoint\5-1-20\Fletcher-Cominco-1-JS451176-White-BOM-04292020.xlsx"	"FullControl"	"Allow"	"POWERENG\lkesselmayer"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PROJECTS\155106 FLET-CMCO\Working\TEMP-EMAT\BOM\zFrom Sharepoint\5-20-20\Fletcher-Cominco-1-JS451176-White-BOM-05012020.xlsx"	"FullControl"	"Allow"	"POWERENG\lkesselmayer"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PROJECTS\155106 FLET-CMCO\Working\TEMP-EMAT\BOM\zFrom Sharepoint\7-15-20\Fletcher-Cominco-1-JS451176-White-BOM-07152020.xlsx"	"FullControl"	"Allow"	"POWERENG\lkesselmayer"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PROJECTS\155106 FLET-CMCO\Fletcher - Cominco.zip"	"FullControl"	"Allow"	"POWERENG\lkesselmayer"	"None"	"None"
"\\?\UNC\KCK-SMB01\Shares$\REPLICATE\Line\PROJECTS\155106 FLET-CMCO\Fletcher - Cominco.zip"	"Read, Synchronize"	"Allow"	"S-1-15-2-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
